game_id,moves
184,1 27 29 57 47 19 21 40 39 10 20 32 30 21 30 39 30 18 54 49 40 35 36 24 23 42 28 64 63 54 45 41 57 59 60 40 31 45 31 33 31 50 44 49 41 44 38 17 32 43 45 16 15 34 50 25 16 51 53 23 22 26 44 47 37 20 37 30 37 28 37 16 37 44 37 48 47 37 55 32 49 55 48 57 64 38 21 31 33 2 26 15 14 29 22 33 40 48 40 41 40 21 31 40 36 22 23 49 39 42 34 36 34 26 34 39 24 34 40 24 30 40 32 30 15 32 16 9 33 31 46 33 26 50 43 26 27 43 36 27 19 16 56 64 65 56 8 19 23 46 63 15 21 36 37 21 11 37 46 11 21 63 48 65 57 46 55 47 46 55 46 21 31 48 31 23 31 60 61 31 30 46 55 30 32 8 32 0
185,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 17 23 42 14 25 32 18 36 40 38 29 44 49 40 26 27 8 7 14 35 64 63 34 18 41 57 59 60 9 25 44 59 23 6 59 53 47 53 60 53 6 21 35 21 25 21 43 44 32 39 20 30 39 30 27 30 33 24 19 20 21 20 11 20 24 20 18 10 20 36 30 16 49 33 26 30 40 54 58 26 36 20 16 11 20 24 30 28 33 17 28 12 17 12 11 12 7 6 3 5 56 55 12 19 24 15 10 3 57 56 26 10 15 8 19 28 8 24 10 14 54 61 28 35 24 20 14 30 61 34 3 10 56 64 35 19 20 13 19 11 13 5 30 31 34 43 31 28 43 29 11 3 5 13 3 12 13 40 10 3 64 56 28 27 40 61 27 19 61 34 12 10 34 36 10 42 55 54 42 14 36 50 14 10 50 36 10 42 56 57 42 14 36 50 14 10 50 36 19 25 57 56 10 17 36 43 3 4 43 27 17 12 29 36 25 23 27 29 12 20 36 18 4 12 29 26 20 19 26 42 12 5 18 36 23 24 42 2 5 14 2 29 19 20 29 20 24 20 36 27 20 22 48 47 14 21 56 55 22 25 27 13 21 30 63 62 30 39 62 53 44 53 55 56 25 24 56 55 24 8 13 34 8 48 34 27 48 47 55 56 47 48 56 55 48 8 27 20 8 7 55 56 39 46 20 27 46 38 56 48 38 46 48 49 37 38 49 40 7 8 40 33 38 39 33 41 46 47 27 20 47 54 20 13 54 46 13 22 8 6 22 15 6 9 41 40 53 54 15 36 54 55 36 63 9 8 40 31 39 40 63 36 40 41 36 8 55 56 31 22 56 57 22 13 41 37 13 22 57 30 22 15 30 23 15 6 37 34 0
186,1 50 44 32 31 27 29 25 53 51 52 53 44 35 44 24 23 42 51 57 47 34 50 40 39 42 34 31 30 19 20 49 31 10 27 17 32 44 45 56 55 27 44 41 57 44 38 23 22 18 36 33 24 59 60 16 14 2 18 49 25 52 53 9 17 3 4 8 6 26 28 32 15 29 22 31 22 36 22 24 22 45 46 39 46 53 46 15 21 28 52 57 56 46 55 64 55 38 28 22 24 52 61 25 65 61 29 24 15 29 15 17 15 34 35 65 33 18 26 30 29 28 34 15 31 20 29 31 29 26 29 33 29 51 23 21 31 34 44 29 21 23 9 47 62 44 38 21 18 50 59 62 45 35 27 31 21 38 21 14 21 9 37 18 34 43 44 48 46 37 19 56 47 59 52 55 54 52 43 34 58 27 31 47 38 0
187,1 35 37 24 22 19 20 32 30 37 30 33 30 50 44 17 23 27 29 25 53 42 35 22 29 20 29 40 39 10 20 30 6 34 50 57 47 59 60 53 44 35 44 9 33 18 36 49 40 26 12 6 13 12 13 40 13 42 26 41 57 2 18 8 7 3 4 13 40 29 30 23 38 30 39 38 44 51 44 48 39 36 15 33 26 18 26 47 30 20 30 39 30 26 30 49 44 30 32 40 47 32 16 44 12 16 17 57 48 15 24 12 11 17 11 47 11 4 5 48 39 50 42 39 30 42 35 30 21 35 27 21 12 5 6 12 5 27 28 11 4 43 45 4 13 45 46 13 40 28 21 56 55 46 55 64 55 21 30 40 13 30 39 13 6 24 38 6 27 60 61 5 12 39 47 7 6 47 55 6 5 61 62 5 4 62 63 27 63 55 63 4 3 0
188,1 27 29 32 30 19 21 40 39 10 20 24 23 50 44 30 21 3 5 49 13 35 36 16 14 2 10 8 7 18 27 57 47 44 38 41 57 42 35 25 16 35 44 33 24 34 50 13 31 26 19 17 32 38 32 47 32 51 52 39 38 20 37 31 40 11 12 21 12 10 12 38 29 36 29 14 5 12 10 9 17 19 5 23 22 27 45 24 23 5 23 16 23 45 17 32 17 29 22 40 22 42 18 23 37 44 37 22 29 10 16 7 6 37 30 17 7 18 21 29 22 21 45 64 63 45 48 49 48 30 48 57 64 48 21 7 13 50 51 6 5 16 14 22 49 14 6 13 23 6 5 23 38 21 30 49 22 30 37 56 55 5 6 22 31 6 8 64 57 43 45 0
189,1 19 21 57 47 51 52 40 39 42 51 32 30 50 44 24 23 34 50 49 31 11 12 17 32 18 11 33 40 27 29 47 37 44 34 48 46 34 28 41 57 43 44 37 47 10 20 30 21 12 21 39 38 29 30 23 30 20 30 47 30 21 30 38 37 44 37 46 37 28 45 32 22 26 29 16 15 45 62 25 7 62 56 22 12 56 46 12 29 46 40 31 40 11 29 7 35 42 49 9 49 51 37 35 21 3 5 49 33 5 6 21 30 37 30 33 30 6 15 8 15 29 15 40 22 15 22 30 22 2 8 22 19 59 61 19 27 8 40 27 19 50 42 19 11 40 35 11 13 42 51 57 56 35 39 64 62 51 60 13 5 39 23 5 13 60 51 13 5 51 43 5 13 23 22 56 55 22 54 55 63 54 38 63 55 38 39 55 56 39 36 56 55 43 44 13 5 36 39 55 56 39 37 5 4 44 45 56 55 37 39 55 56 39 38 56 63 38 54 4 5 45 44 5 4 44 37 4 5 37 28 5 4 28 35 4 3 35 28 3 4 28 21 4 5 21 14 5 4 14 15 4 12 15 24 12 28 24 23 28 27 54 57 27 26 23 22 26 27 22 21 27 26 21 20 26 32 57 65 63 55 65 25 55 46 25 22 46 53 22 54 53 44 20 21 32 33 21 22 33 32 22 23 32 26 54 62 44 52 62 65 52 53 61 62 53 54 62 63 54 55 63 64 55 56 65 9 56 64 9 8 64 63 8 3 26 50 23 22 50 55 22 29 63 56 29 38 55 47 3 51 56 48 51 59 47 55 59 64 48 57 64 58 55 56 38 47 56 48 47 39 48 56 58 2 56 48 2 9 48 49 9 8 49 48 8 48 0
190,1 50 44 57 47 51 52 32 30 42 51 56 55 11 13 49 56 18 11 41 57 34 50 24 23 27 28 17 32 10 27 49 41 19 21 40 38 35 37 30 29 21 22 8 6 3 4 6 13 4 13 9 2 26 2 16 15 42 18 15 22 13 22 56 49 2 8 33 40 27 21 40 22 8 22 49 22 21 6 25 7 44 34 22 13 6 23 13 34 18 34 7 28 43 45 38 45 37 38 45 52 59 52 28 14 23 29 32 38 29 14 38 44 51 44 41 34 50 43 34 10 11 47 10 14 52 53 64 62 53 54 14 6 43 52 6 4 52 51 4 3 51 52 3 4 52 51 4 3 51 52 3 4 52 51 0
191,1 19 21 40 39 51 52 32 30 42 51 8 7 27 29 17 23 50 44 30 21 34 50 9 17 3 5 57 47 35 36 16 14 26 35 49 40 42 26 41 57 5 14 7 14 36 37 23 13 44 34 25 16 10 20 24 23 18 45 17 9 2 18 64 63 29 30 39 30 37 38 47 41 38 39 16 25 39 48 49 48 34 44 25 53 59 60 53 44 35 44 40 31 20 14 31 45 18 21 45 31 44 20 13 3 20 27 30 21 14 31 33 31 0
192,1 50 44 57 47 51 52 40 39 42 51 16 15 44 38 32 30 27 29 17 32 19 21 25 16 10 20 49 13 26 5 41 57 5 13 24 22 13 5 22 29 38 32 47 32 20 14 32 22 5 26 39 38 21 30 16 30 51 30 33 30 34 50 22 39 3 5 8 7 14 4 9 25 18 27 25 23 2 18 49 25 18 23 25 23 27 13 39 54 43 44 64 62 26 27 23 55 50 43 62 61 43 34 38 37 44 45 37 36 27 19 55 23 19 26 54 37 42 44 7 6 44 36 6 13 4 14 61 52 59 52 29 36 26 30 23 18 30 26 18 26 34 26 37 52 14 29 57 49 26 19 49 40 19 12 40 31 12 13 31 30 13 20 52 37 20 28 37 22 28 36 22 5 11 13 5 20 29 46 56 55 36 43 55 46 35 37 20 37 0
193,1 35 37 24 22 19 20 32 30 37 30 33 30 27 29 17 23 29 22 30 22 18 36 22 6 50 44 57 47 10 27 25 53 3 5 40 38 11 13 6 24 26 12 49 40 42 35 41 57 34 50 9 33 59 60 53 62 2 26 38 37 13 14 23 6 0
194,1 19 21 40 38 10 20 57 47 51 52 32 30 21 30 47 30 42 51 30 15 50 44 17 23 34 50 49 40 27 28 41 57 18 36 48 46 3 4 40 47 2 18 25 39 11 13 8 6 13 14 23 29 36 29 38 29 20 5 15 30 5 22 39 25 44 27 30 20 26 34 49 41 51 44 9 17 27 21 16 15 22 12 25 16 18 20 29 20 44 16 17 16 21 36 6 5 12 2 33 32 2 19 32 14 28 29 24 22 29 30 56 55 34 18 14 12 42 26 16 32 30 31 41 39 36 30 32 31 30 24 31 26 18 26 39 40 26 33 57 56 24 41 40 41 33 41 12 10 50 51 10 19 41 32 56 63 52 53 19 35 0
195,1 35 37 24 22 10 20 40 39 27 28 17 23 51 52 32 30 42 51 30 29 20 35 57 40 43 45 56 55 50 44 49 56 34 50 16 15 52 53 41 57 35 52 25 16 45 46 39 46 53 46 55 46 18 54 48 47 54 27 46 37 52 37 40 30 44 61 23 40 26 44 30 36 27 36 29 36 44 36 47 46 37 54 56 29 0
196,1 35 37 40 38 50 44 49 31 27 29 17 23 19 20 57 47 29 38 31 38 44 38 23 38 20 21 41 57 10 20 16 14 21 14 25 16 26 29 49 41 18 54 64 63 54 47 33 47 34 18 8 7 14 7 16 7 18 10 7 42 58 42 47 7 11 12 7 6 43 45 24 22 29 27 38 23 20 5 22 21 27 6 23 6 5 15 9 17 15 32 17 16 32 22 16 14 26 30 21 12 3 5 14 13 10 11 57 64 42 10 41 9 51 52 48 47 59 61 13 21 10 18 21 13 30 26 9 25 37 38 47 38 45 38 13 53 26 30 53 52 38 39 52 51 11 10 51 59 30 32 25 41 32 48 59 35 61 62 41 25 39 40 64 57 18 42 6 21 48 49 57 64 49 25 35 11 10 18 11 19 18 26 21 36 26 34 36 51 34 26 51 36 26 34 36 51 34 26 51 36 0
197,1 27 29 57 47 19 21 56 55 50 44 49 56 51 52 32 31 42 51 41 57 34 50 24 23 10 20 25 46 44 54 64 63 35 37 46 39 54 39 48 39 51 60 57 48 43 45 17 7 18 36 7 24 37 38 47 64 26 19 31 30 21 22 49 41 52 53 56 49 45 46 39 46 53 46 55 46 19 46 48 57 46 55 49 56 42 48 0
198,1 27 29 24 22 29 30 40 38 19 21 32 31 35 37 56 55 10 20 64 62 42 28 49 63 50 35 41 49 34 50 63 18 2 18 17 32 43 45 38 45 35 45 49 56 28 35 32 38 45 28 33 40 28 38 40 38 35 28 25 32 26 44 57 47 59 60 9 49 3 4 38 29 50 58 47 53 11 13 48 46 13 22 53 38 44 52 29 28 52 28 38 28 22 31 28 18 42 18 46 37 20 37 16 15 21 22 15 22 18 22 49 25 22 6 65 41 37 22 25 22 6 22 56 47 22 24 41 33 24 8 47 38 4 5 38 30 58 59 32 46 5 6 33 31 59 52 30 22 52 45 22 14 51 53 62 53 60 53 46 28 8 9 31 7 9 33 14 21 45 36 28 10 33 29 21 22 29 26 10 3 26 18 3 21 36 45 7 6 45 54 6 7 18 20 22 29 0
199,1 35 37 40 38 50 44 17 23 42 14 8 7 14 5 57 47 34 50 49 40 42 34 16 14 5 12 32 31 19 20 41 57 27 29 25 53 29 30 23 6 12 19 24 23 59 60 53 44 26 44 23 30 37 30 6 21 10 27 21 15 27 42 33 25 42 52 56 55 18 63 49 41 52 46 15 30 2 26 25 22 46 40 41 40 63 54 40 39 54 47 39 47 44 30 22 43 50 58 9 25 19 12 25 22 30 27 43 52 34 42 52 54 0
200,1 19 21 57 47 10 20 40 38 50 44 17 23 35 37 49 13 27 28 32 31 3 4 13 20 11 20 23 40 51 52 40 55 42 51 41 57 34 50 64 63 44 34 25 39 43 45 38 45 52 45 39 53 26 27 49 41 4 5 24 22 34 19 53 32 19 36 16 15 45 46 55 38 28 29 38 23 36 30 22 29 20 29 47 37 27 45 37 47 2 4 47 30 21 30 23 40 51 37 40 25 46 47 33 47 45 47 56 47 4 52 57 49 18 63 49 40 37 19 15 14 5 6 14 13 59 61 32 14 42 34 40 33 34 41 14 41 61 62 25 40 63 49 13 12 52 12 9 25 62 63 40 55 19 55 48 55 63 64 25 18 50 59 18 19 59 52 41 5 12 36 33 24 64 65 47 46 65 56 24 25 56 8 46 45 52 45 5 32 49 31 55 54 45 52 19 51 52 51 32 60 36 60 54 53 60 65 0
201,1 35 37 24 22 50 44 40 39 27 29 22 29 44 29 8 7 42 28 33 24 34 50 16 15 19 21 25 16 10 20 17 23 18 36 57 47 2 18 23 29 36 29 64 62 43 45 49 22 28 10 47 53 26 27 32 31 59 60 39 38 45 38 31 38 29 22 24 22 50 58 9 33 27 54 65 64 20 30 16 30 21 30 22 36 54 36 53 36 42 34 0
202,1 35 37 24 22 50 44 32 31 27 29 22 29 44 29 57 47 10 20 8 7 43 44 40 39 29 12 16 14 18 36 25 16 26 27 17 32 34 18 14 13 20 35 31 30 35 52 30 37 44 37 47 37 52 37 16 37 42 28 37 30 18 10 33 24 12 29 49 40 58 42 40 47 51 53 32 38 53 54 47 40 36 45 38 21 45 24 21 27 26 27 41 57 59 61 7 6 24 38 9 25 29 14 49 33 42 26 48 47 54 47 56 47 38 52 57 48 14 24 47 46 24 30 33 30 28 7 30 27 26 27 25 57 27 28 40 61 52 59 64 63 3 4 57 51 28 60 61 54 7 21 48 47 4 13 6 13 59 31 54 27 60 28 63 62 31 24 27 54 24 33 47 55 21 39 54 33 28 33 46 45 33 57 55 47 57 51 47 39 51 59 45 44 59 62 13 12 19 12 44 43 62 58 39 30 58 42 30 22 10 19 22 13 42 43 13 14 43 44 14 22 44 45 0
203,1 27 29 57 47 19 21 40 39 10 20 49 13 35 36 41 57 42 28 24 22 50 44 32 30 34 50 17 23 3 4 13 20 11 20 16 15 21 30 39 30 20 21 22 29 36 29 25 39 21 22 15 22 29 22 33 6 26 19 56 55 18 11 47 41 42 34 39 53 44 38 23 38 34 38 9 25 38 30 53 39 30 38 41 56 2 18 25 24 22 23 49 25 38 6 0
204,1 35 37 56 55 27 29 49 56 10 20 32 31 59 61 64 63 61 62 55 54 43 45 54 45 18 45 57 47 26 27 25 53 42 35 53 35 50 35 17 23 34 18 33 32 27 36 47 53 36 52 65 57 29 30 23 38 35 29 41 25 29 46 56 47 45 38 47 38 52 44 40 39 46 29 32 40 44 35 40 54 18 10 54 36 35 21 53 43 58 34 43 26 34 36 26 36 21 5 57 51 3 4 51 27 29 23 16 23 30 23 33 57 5 8 25 33 8 17 33 40 17 57 36 19 57 9 19 34 9 8 34 28 8 24 40 47 20 5 28 11 5 11 27 11 10 18 11 14 24 33 47 56 23 24 14 22 18 26 0
205,1 35 37 40 38 50 44 17 23 42 14 32 31 27 29 38 29 44 29 25 32 34 50 57 47 10 20 8 7 14 23 16 23 26 44 23 22 29 46 32 46 37 46 49 40 44 23 41 49 42 34 9 8 18 54 64 63 54 61 49 57 34 35 57 64 2 34 40 49 20 30 7 6 35 41 33 41 30 47 56 47 34 41 49 56 41 65 64 65 23 41 65 64 41 48 8 16 61 47 24 23 48 16 0
206,1 27 29 32 30 19 21 40 39 10 20 57 47 21 30 39 30 18 54 24 22 35 36 17 23 42 14 49 40 50 35 41 57 34 50 33 15 54 47 40 47 29 22 15 22 2 18 25 39 14 23 16 23 20 37 22 40 37 47 40 47 26 29 49 17 11 12 17 15 29 47 56 47 35 29 9 25 18 22 57 49 42 18 39 32 22 6 15 16 50 42 49 40 42 35 40 31 6 22 16 15 3 4 15 7 4 5 7 15 18 20 15 17 35 27 17 13 27 19 13 15 19 11 15 13 11 4 13 17 12 13 17 16 5 6 16 17 20 18 25 24 22 20 17 57 51 52 57 17 13 14 23 22 29 12 17 14 12 27 14 6 4 11 24 16 11 19 32 46 36 37 46 37 27 37 30 37 20 36 47 46 19 27 6 3 18 19 16 11 36 20 11 19 0
207,1 11 13 24 23 35 36 33 15 3 4 8 6 19 20 40 38 18 11 32 30 27 29 38 29 20 29 6 13 4 13 9 2 11 2 49 13 2 20 57 47 42 28 13 20 10 20 15 6 50 35 41 57 34 50 16 15 26 19 25 7 42 10 7 28 19 28 17 32 35 52 56 55 36 37 30 37 20 37 47 37 52 37 6 46 10 34 49 41 43 44 57 56 28 20 46 30 34 18 41 39 50 58 64 63 59 60 32 47 37 47 56 47 20 13 30 33 13 27 47 56 27 45 39 31 18 21 15 14 21 22 56 57 45 63 33 32 63 18 31 29 58 59 29 26 18 45 32 31 22 38 26 30 38 41 57 56 45 31 30 31 41 25 14 13 59 52 56 47 52 45 47 39 45 37 48 46 37 36 39 30 51 53 46 53 44 53 23 22 60 61 22 21 61 62 55 62 53 62 13 12 36 27 30 29 27 18 29 20 25 57 12 11 0
208,1 27 29 32 30 19 21 30 21 10 20 8 7 3 5 17 23 35 36 40 38 29 30 23 6 50 44 49 13 44 38 57 47 38 21 47 30 18 27 30 47 26 19 41 57 21 6 13 6 42 21 24 23 34 50 6 24 59 60 33 40 20 35 25 39 42 26 39 30 21 30 47 30 35 29 49 41 19 12 9 33 29 44 24 17 27 6 33 25 26 29 17 8 29 28 64 63 2 26 40 37 12 16 8 17 28 29 37 19 16 7 19 11 7 28 11 16 6 27 16 40 5 6 17 8 29 21 30 47 27 13 40 39 44 29 39 30 29 23 25 23 28 30 47 30 21 23 30 13 23 24 8 17 24 16 13 23 26 18 23 6 16 14 17 38 14 6 38 47 6 22 57 64 22 25 41 39 25 21 56 55 50 42 64 56 42 35 39 7 18 19 7 4 51 53 4 2 21 23 2 58 23 24 58 60 24 16 47 38 19 22 38 59 43 45 60 61 22 24 61 53 24 48 56 57 48 32 0
209,1 27 29 32 30 19 21 40 39 51 52 57 47 50 44 49 40 42 51 41 57 34 50 8 7 26 19 30 21 3 5 17 32 19 21 9 17 18 45 47 30 42 18 30 45 52 45 24 23 5 6 40 31 35 36 32 47 44 38 47 30 10 20 48 47 38 44 57 65 20 37 31 24 11 13 33 41 50 58 39 38 29 38 47 38 37 54 64 63 21 19 63 54 44 54 25 46 36 37 46 55 45 46 30 45 19 12 55 64 12 52 24 33 51 44 33 54 52 54 41 33 54 52 33 47 18 50 17 33 59 61 33 32 52 54 49 33 50 52 47 54 61 54 56 55 46 47 64 57 58 50 57 21 50 59 32 64 59 50 45 35 44 35 21 35 50 51 35 28 2 34 64 61 43 44 65 57 34 26 61 65 51 43 57 48 43 36 28 14 26 33 65 33 52 60 33 28 36 43 28 27 43 52 27 32 60 64 48 39 64 65 32 48 65 41 39 32 41 17 32 24 17 57 23 22 57 56 14 41 56 55 22 13 55 56 24 33 54 55 48 47 0
210,1 27 29 57 47 19 20 56 55 50 44 49 56 18 45 32 31 35 36 24 22 59 60 33 15 26 12 25 39 12 19 41 57 10 27 49 25 42 28 22 29 36 29 17 23 19 10 47 30 45 52 8 6 34 50 6 5 27 21 15 33 44 54 39 32 3 4 16 14 21 36 30 47 10 3 33 49 28 14 23 29 14 21 29 12 21 48 57 65 48 12 5 12 3 12 64 63 54 44 25 17 12 19 32 5 19 55 17 11 44 61 5 41 55 28 49 48 36 46 56 49 42 34 41 14 28 44 9 5 46 29 14 32 34 36 5 6 29 46 65 64 2 34 40 38 34 26 38 37 44 45 47 62 45 37 32 46 61 46 48 46 37 23 62 52 36 52 46 43 50 59 6 54 26 28 49 56 23 37 43 46 37 61 56 38 28 44 46 44 61 54 44 51 0
211,1 35 37 40 39 27 29 32 30 10 20 30 37 20 37 17 32 50 44 57 47 37 47 32 47 42 28 24 22 34 50 49 40 42 34 41 57 29 22 40 22 18 54 16 15 44 38 25 16 54 47 33 47 38 32 47 54 28 37 16 37 34 37 49 33 11 13 54 46 26 44 22 43 50 43 46 44 43 44 33 32 44 36 9 25 19 21 56 55 2 18 32 24 21 22 15 22 37 21 57 49 21 22 24 22 13 22 49 40 36 29 25 24 18 10 48 47 10 17 40 32 29 21 32 23 17 41 23 32 41 65 32 23 65 41 23 32 41 65 32 23 65 41 0
212,1 27 29 57 47 19 21 56 55 50 44 49 56 51 52 41 57 42 51 32 31 34 50 17 32 10 20 40 38 35 37 38 29 44 29 49 41 59 60 8 7 26 19 9 17 18 36 32 38 11 12 24 22 29 35 16 14 21 14 7 14 2 26 33 24 35 45 25 16 20 30 47 30 45 30 16 30 26 30 38 23 19 27 56 29 36 45 17 33 42 18 24 40 27 28 23 13 28 14 13 30 37 30 40 35 14 35 41 35 0
213,1 35 37 40 39 27 29 32 30 10 27 24 22 50 44 17 23 42 14 25 32 37 30 39 30 26 35 33 40 35 40 49 40 29 22 40 22 27 12 22 40 18 36 57 47 34 18 41 57 12 22 8 7 22 32 47 32 26 30 7 14 30 32 9 3 58 26 40 13 19 20 13 40 32 16 49 9 16 24 3 7 26 32 40 47 44 29 23 29 36 29 47 29 32 29 7 39 18 27 64 63 24 22 9 41 22 14 39 35 27 28 35 43 29 53 41 35 11 13 43 51 53 51 35 51 20 21 51 59 21 22 59 62 14 17 57 64 22 23 0
214,1 35 37 17 23 50 44 40 38 19 20 32 30 26 5 48 47 27 28 25 39 10 27 33 32 42 35 49 22 11 13 22 31 3 4 57 40 34 50 41 57 5 19 8 7 20 21 30 21 28 21 40 55 21 22 31 40 35 21 49 33 18 11 55 45 51 52 45 55 42 26 39 21 27 21 32 53 19 12 57 49 12 36 64 62 50 51 55 45 51 58 45 39 58 51 62 61 59 60 53 62 26 33 9 33 44 61 23 29 11 29 33 29 21 6 39 45 51 59 56 54 52 45 54 45 36 44 62 61 2 50 29 27 50 51 16 15 22 15 24 15 6 21 27 19 21 15 40 31 15 30 47 46 4 5 61 64 37 46 64 46 44 53 46 53 51 53 19 43 59 50 43 27 30 47 31 13 53 54 13 22 50 42 22 29 47 53 27 3 53 38 3 2 42 35 2 3 35 44 29 38 0
215,1 50 44 57 47 51 52 56 55 42 51 49 56 34 50 41 57 19 21 32 31 10 20 40 38 27 28 49 41 2 10 8 6 3 4 24 23 44 27 31 30 11 13 6 13 4 13 38 37 21 30 37 28 35 37 47 30 20 30 23 30 37 30 17 32 26 12 32 38 59 60 16 14 43 45 38 21 27 21 14 21 12 21 28 27 18 27 25 46 10 34 33 15 50 58 41 25 21 12 25 19 27 36 15 24 36 22 19 11 12 36 64 62 30 31 24 25 51 9 25 9 36 44 9 3 52 53 62 53 60 53 11 59 58 50 59 61 42 43 61 53 44 53 3 43 50 43 46 53 34 41 57 64 41 40 56 47 40 48 0
216,1 27 29 57 47 10 20 32 30 18 45 40 39 20 14 17 7 35 36 24 23 14 20 7 17 50 44 49 13 42 28 33 6 26 27 23 22 29 22 17 32 3 4 32 22 34 50 13 20 11 20 47 37 27 34 6 5 44 29 41 57 43 44 37 47 45 31 22 28 19 28 49 41 34 26 5 7 31 52 39 38 29 12 16 15 36 37 25 32 4 5 32 5 26 18 9 25 18 4 25 20 4 5 7 5 2 5 20 12 5 8 12 28 8 16 30 37 44 37 47 32 42 48 57 48 0
217,1 35 37 32 31 27 29 57 47 10 20 40 38 29 38 31 38 26 33 41 33 18 54 25 39 34 18 17 32 50 44 33 25 54 36 24 23 44 54 49 13 54 39 48 39 42 21 13 20 11 20 65 41 43 44 25 24 3 5 16 15 26 27 8 7 58 26 15 14 21 12 64 63 51 53 41 40 59 61 32 15 53 54 63 54 61 54 47 62 36 22 9 41 5 6 15 32 22 31 24 25 31 40 41 40 27 32 40 32 12 39 0
218,1 35 37 24 22 50 44 8 7 19 20 57 47 37 38 47 30 27 29 22 29 20 29 40 39 42 21 32 31 34 50 49 40 18 27 41 57 26 35 16 14 21 28 25 16 10 20 30 20 27 20 17 32 11 12 9 25 20 11 33 6 59 61 31 38 29 38 56 55 61 62 40 4 11 29 4 22 29 11 22 4 11 4 6 4 44 54 4 22 2 34 25 33 62 55 64 55 35 53 57 56 54 39 0
219,1 35 37 24 22 50 44 32 31 10 20 57 47 27 29 22 29 44 29 8 7 42 35 40 38 29 12 49 40 3 5 17 23 34 50 23 13 43 45 25 39 50 58 41 57 18 36 33 24 2 18 9 25 26 34 24 17 34 52 25 20 11 20 13 3 45 46 47 37 52 53 39 30 18 26 30 23 12 6 37 47 53 52 57 65 6 23 16 23 35 7 3 20 26 2 31 30 5 6 47 37 52 34 30 29 36 27 40 13 7 28 37 47 6 7 38 37 28 21 37 36 27 20 13 20 34 35 20 2 42 2 17 8 35 44 49 25 59 60 64 63 44 45 8 22 21 28 47 30 45 38 48 47 38 39 25 9 39 32 30 45 28 37 36 35 32 16 9 8 16 17 65 64 17 45 8 7 2 34 22 14 37 28 0
220,1 27 29 57 47 50 44 40 39 18 45 32 30 35 36 49 31 42 28 41 57 34 50 24 22 29 22 31 22 10 20 17 23 36 37 64 63 37 30 47 30 20 30 33 30 26 35 23 29 44 29 30 29 45 38 29 61 51 52 61 40 28 37 48 47 38 20 47 46 37 44 46 45 52 53 25 32 42 34 9 41 2 26 8 7 50 51 32 14 35 38 14 23 44 23 16 23 43 44 22 36 26 31 49 47 31 23 63 62 23 24 40 49 53 54 47 55 59 61 41 33 3 4 7 6 4 5 36 27 34 35 33 30 38 37 27 36 37 55 0
221,1 50 44 24 22 35 37 32 31 10 20 17 23 27 29 22 29 44 29 57 47 59 60 40 38 29 35 25 39 43 45 31 30 45 46 30 29 46 39 48 39 18 54 33 6 3 4 29 20 11 13 6 24 54 47 56 47 26 28 9 33 28 20 49 63 20 21 41 48 51 53 24 15 42 51 63 27 34 42 64 62 21 22 15 22 13 22 27 36 2 10 33 32 51 44 62 61 42 51 65 33 10 14 8 7 14 12 36 22 58 10 16 15 53 54 47 54 44 62 48 40 51 44 7 6 44 53 32 27 35 20 27 51 53 44 51 52 44 35 23 29 0
222,1 35 37 56 55 27 29 49 56 10 20 8 7 3 5 32 31 50 35 40 39 51 52 64 63 42 51 16 15 34 50 25 16 18 36 57 40 26 27 17 32 59 60 33 17 43 45 17 8 5 6 48 46 6 15 32 15 11 12 46 37 20 37 41 57 19 21 9 33 36 43 8 9 35 20 24 22 42 26 40 46 29 30 39 30 20 30 15 30 21 30 46 29 43 29 56 29 50 59 16 30 26 34 57 65 2 18 49 41 37 20 30 51 34 41 33 41 27 51 9 51 59 51 41 36 20 30 36 12 18 34 12 11 51 44 11 16 34 41 65 56 41 33 22 21 33 31 21 20 31 23 16 15 0
223,1 35 37 40 39 50 44 32 30 10 20 57 47 37 38 47 32 27 29 24 22 29 22 17 23 18 45 32 22 42 28 49 40 26 35 8 7 34 18 16 14 59 61 14 13 20 10 33 6 3 4 25 16 35 27 9 25 44 54 23 38 10 20 13 20 27 20 22 28 26 28 25 20 28 20 38 21 54 37 41 57 20 21 30 21 37 47 40 47 45 63 56 63 58 34 6 34 0
224,1 35 37 40 38 50 44 57 47 44 38 32 31 38 44 47 37 10 20 37 20 27 20 49 40 18 36 41 57 26 27 25 53 34 18 17 32 59 61 32 47 42 28 49 41 61 62 24 23 62 63 56 55 36 29 23 22 29 36 8 7 58 61 16 14 18 10 31 30 61 58 30 29 20 29 22 21 28 35 47 37 27 18 21 20 35 28 20 11 18 11 37 31 29 30 40 49 36 54 33 6 58 61 53 44 51 44 31 21 61 21 14 21 28 21 9 17 21 12 6 13 44 45 7 6 3 5 13 31 45 46 41 37 46 55 48 55 43 45 37 5 54 40 31 40 30 31 17 12 11 12 40 48 31 32 5 13 12 13 6 13 32 33 48 45 33 30 45 48 30 48 57 48 26 32 48 57 32 64 57 64 0
